timestamp,frame_count,left_eye_x,left_eye_y,right_eye_x,right_eye_y,avg_eye_x,avg_eye_y,nose_x,nose_y,predicted_x,predicted_y,smoothed_x,smoothed_y,cursor_x,cursor_y,face_detected,left_ear,right_ear,blink_detected,smoothing_enabled,gain,mode
2025-11-19T12:49:47.828461,1,0.4953062528439483,0.3551110206181981,0.5259371647657043,0.4331358550142599,0.5106217088048263,0.394123437816229,0.4555606245994568,0.5191083550453186,726,1079,726,1079,726,1079,True,0.2785013245063503,0.30730938370587213,False,True,1.0,tracking
2025-11-19T12:49:48.911111,2,0.43286400959316607,0.38921803229451885,0.5209114005138602,0.39347368411301287,0.47688770505351313,0.3913458582037659,0.45922166109085083,0.5187778472900391,490,1079,490,1079,490,1079,True,0.17930821380972745,0.23595966014701758,False,True,1.0,tracking
2025-11-19T12:49:49.991153,3,0.40246029697294344,0.3731717088431875,0.489895089004424,0.24199433194351158,0.4461776929886837,0.30758302039334956,0.45499154925346375,0.52631014585495,377,1079,377,1079,377,1079,True,0.18216152231448035,0.1246280574040798,False,True,1.0,tracking
2025-11-19T12:49:51.072720,4,0.5091788342407398,0.4285322348020561,0.48695476889754624,0.29600100815310604,0.49806680156914307,0.36226662147758104,0.4667588770389557,0.52193284034729,739,1079,739,1079,739,1079,True,0.21989378035256166,0.1837320677668753,False,True,1.0,tracking
2025-11-19T12:49:52.152464,5,0.34187124598627006,0.46440663608160526,0.39502491918235627,0.35204770890630493,0.36844808258431316,0.4082271724939551,0.46064984798431396,0.5245215892791748,683,1079,683,1079,683,1079,True,0.243311541360649,0.20852314229890842,False,True,1.0,tracking
2025-11-19T12:49:53.231092,6,0.5174220352598078,0.3461123750488553,0.5136416566045808,0.39919155193641204,0.5155318459321943,0.37265196349263363,0.46333742141723633,0.5291741490364075,825,1079,825,1079,825,1079,True,0.2537044120676932,0.25749996007729636,False,True,1.0,tracking
2025-11-19T12:49:54.308037,7,0.49719206652941,0.385345948022535,0.5010222213354433,0.4029867445401729,0.4991071439324266,0.39416634628135394,0.4732719659805298,0.5234332084655762,590,1079,590,1079,590,1079,True,0.26932582337001687,0.2759489971085336,False,True,1.0,tracking
2025-11-19T12:49:55.386609,8,0.5139016812075925,0.37973116097555926,0.48569416705762636,0.4111904930502746,0.49979792413260943,0.39546082701291696,0.46847406029701233,0.5285544991493225,630,1079,630,1079,630,1079,True,0.26986274523262754,0.31013087922039245,False,True,1.0,tracking
2025-11-19T12:49:56.468618,9,0.4745556992383924,0.3549859932461124,0.49065688668348667,0.4132394121317887,0.48260629296093954,0.3841127026889506,0.46068474650382996,0.5283424258232117,665,1079,665,1079,665,1079,True,0.2978576316836896,0.34819090205890946,False,True,1.0,tracking
2025-11-19T12:49:57.550356,10,0.5367373688271044,0.37013430366038563,0.5191630317213193,0.4188425194375516,0.5279502002742118,0.39448841154896863,0.4423346519470215,0.5253574848175049,223,1079,223,1079,223,1079,True,0.27067441147804594,0.3155269303701545,False,True,1.0,tracking
2025-11-19T12:49:58.626510,11,0.48151915025957936,0.4432885093419649,0.5117882827842275,0.4148966970728726,0.49665371652190343,0.4290926032074187,0.46183523535728455,0.5198559761047363,538,1079,538,1079,538,1079,True,0.21403957374444804,0.23756262515156273,False,True,1.0,tracking
2025-11-19T12:49:59.710560,12,0.5397431230039498,0.41449059867679433,0.5116844507771735,0.39642980288486124,0.5257137868905617,0.4054602007808278,0.45443156361579895,0.5094082355499268,617,1079,617,1079,617,1079,True,0.24265250587318513,0.25318300455918125,False,True,1.0,tracking
2025-11-19T12:50:00.809517,13,0.53259998745096,0.43947707505353817,0.44933004887830935,0.41942485642026034,0.49096501816463467,0.4294509657368992,0.29204022884368896,0.46960049867630005,387,1079,387,1079,387,1079,True,0.1986316296786901,0.2732413336383684,False,True,1.0,tracking
2025-11-19T12:50:01.814779,14,0.5241332968646565,0.40488042492110915,0.5962599011365223,0.44784021904779353,0.5601965990005894,0.42636032198445134,0.38458988070487976,0.47761598229408264,0,1079,0,1079,0,1079,True,0.18752741211925186,0.1958309058869334,False,True,1.0,tracking
2025-11-19T12:50:02.899521,15,0.47002081198748635,0.7295852144921658,0.45479683563105905,0.358668022359023,0.46240882380927273,0.5441266184255944,0.4927501380443573,0.49681711196899414,381,1079,381,1079,381,1079,True,0.23871090735745598,0.2513693904468353,False,True,1.0,tracking
2025-11-19T12:51:24.615833,16,0.5583403495358611,0.4177414708877225,0.569417379788689,0.4057447295051331,0.563878864662275,0.4117431001964278,0.47346067428588867,0.5334804654121399,521,1079,521,1079,521,1079,True,0.27319169146376926,0.286556036219974,False,True,1.0,tracking
2025-11-19T12:51:24.726127,17,0.5742984097678306,0.40709585140089033,0.5732552067842244,0.44141126550395665,0.5737768082760275,0.4242535584524235,0.470630407333374,0.5354430675506592,580,1079,580,1079,580,1079,True,0.2837637889361538,0.30216702918629323,False,True,1.0,tracking
2025-11-19T12:51:25.815013,18,0.5145269528906184,0.44013663850888757,0.529079433951722,0.4858111450300697,0.5218031934211702,0.4629738917694787,0.4654160141944885,0.5120148062705994,826,971,826,971,826,971,True,0.2268741129865871,0.27176201681215306,False,True,1.0,tracking
2025-11-19T12:51:26.920871,19,0.5653123165673006,0.43521391884865807,0.538047016000446,0.4311844448693563,0.5516796662838733,0.4331991818590072,0.44613510370254517,0.5045588612556458,1103,736,1103,736,1103,736,True,0.2627708207499789,0.27906417775892767,False,True,1.0,tracking
2025-11-19T12:51:28.019968,20,0.5207342321797255,0.40151706226609046,0.565919075939764,0.46047862396585953,0.5433266540597448,0.430997843115975,0.44951531291007996,0.5001561045646667,1512,687,1512,687,1512,687,True,0.22079986610345306,0.27010979963785614,False,True,1.0,tracking
2025-11-19T12:51:29.123579,21,0.5335412945998261,0.3018567666982363,0.5208283125607465,0.3417813124185025,0.5271848035802863,0.32181903955836944,0.45151957869529724,0.501292884349823,1166,648,1166,648,1166,648,True,0.16337048564536014,0.16388124862166814,False,True,1.0,tracking
2025-11-19T12:51:30.210619,22,0.5559543245605539,0.47291077058507214,0.5286831961503929,0.35794019751936534,0.5423187603554734,0.41542548405221874,0.45252975821495056,0.4993523359298706,1246,807,1246,807,1246,807,True,0.18481752203075535,0.17713581847230334,False,True,1.0,tracking
2025-11-19T12:51:31.299278,23,0.49942740056901286,0.5704339860130512,0.45430854710792296,0.3994175107363579,0.4768679738384679,0.48492574837470453,0.47971174120903015,0.5046419501304626,989,595,989,595,989,595,True,0.23290115592486274,0.2311705986588334,False,True,1.0,tracking
2025-11-19T12:51:32.399706,24,0.5058234361397848,0.37177949350199435,0.49802329064198125,0.40360649962639505,0.5019233633908831,0.3876929965641947,0.4718330204486847,0.5077469944953918,992,312,992,312,992,312,True,0.2184959172166554,0.24056627570493266,False,True,1.0,tracking
2025-11-19T12:51:33.490096,25,0.5395080408651552,0.40436373909369583,0.5435100461727639,0.4373457415674379,0.5415090435189596,0.42085474033056686,0.4714309871196747,0.5094417333602905,991,332,991,332,991,332,True,0.24571731975727742,0.29096001749520706,False,True,1.0,tracking
2025-11-19T12:51:34.589534,26,0.5383844979277478,0.3756534231490757,0.45618928918621493,0.6868415124211534,0.49728689355698136,0.5312474677851146,0.4716144800186157,0.5237373113632202,1048,607,1048,607,1048,607,True,0.22876749271838145,0.24341814626541952,False,True,1.0,tracking
2025-11-19T12:51:35.682070,27,0.5099025213557306,0.4060219569674002,0.5107596795147619,0.3829704089023369,0.5103311004352462,0.39449618293486854,0.48079973459243774,0.5181148052215576,1113,617,1113,617,1113,617,True,0.23855458994283218,0.25916590029863734,False,True,1.0,tracking
2025-11-19T12:51:36.683867,28,0.46911920628711506,0.43530760675180596,0.5069899170343272,0.37996805014585733,0.48805456166072114,0.4076378284488317,0.47657740116119385,0.5168216824531555,779,654,779,654,779,654,True,0.2169216574245027,0.27278443682178544,False,True,1.0,tracking
2025-11-19T12:51:37.776613,29,0.5180159928710149,0.4331972256860217,0.5652152243214354,0.40785374136164027,0.5416156085962252,0.420525483523831,0.47857365012168884,0.5156258940696716,983,476,983,476,983,476,True,0.27145596286317136,0.2814267771261677,False,True,1.0,tracking
2025-11-19T12:51:38.870207,30,0.5321813505125595,0.4040363287634782,0.5088113106963661,0.40050099786533255,0.5204963306044628,0.40226866331440536,0.4978252649307251,0.5072647929191589,1824,166,1824,166,1824,166,True,0.2352325387549751,0.26155367888799036,False,True,1.0,tracking
2025-11-19T12:51:39.964341,31,0.5177090556875814,0.3759149326724964,0.5007547486450191,0.3986287873332847,0.5092319021663003,0.3872718600028906,0.49711737036705017,0.5022363066673279,1346,0,1346,0,1346,0,True,0.24347566905883153,0.24668041429845347,False,True,1.0,tracking
2025-11-19T12:51:41.061992,32,0.2866171153172196,0.4748395159305488,0.33729625843755817,0.3541721968787899,0.31195668687738887,0.41450585640466936,0.4258778989315033,0.502993643283844,761,382,761,382,761,382,True,0.36987323504816855,0.3965657849060658,False,True,1.0,tracking
