timestamp,frame_count,left_eye_x,left_eye_y,right_eye_x,right_eye_y,avg_eye_x,avg_eye_y,nose_x,nose_y,predicted_x,predicted_y,smoothed_x,smoothed_y,cursor_x,cursor_y,face_detected,left_ear,right_ear,blink_detected,smoothing_enabled,gain,mode
2025-11-19T09:42:25.965769,15,0.5154080321636595,0.30682373607744673,0.43867345566578564,0.3739151650671054,0.47704074391472256,0.3403694505722761,0.4926791489124298,0.6349267363548279,650,484,650,484,650,484,True,0.2855536872417456,0.27414591592710813,False,True,1.0,tracking
2025-11-19T09:42:26.988985,16,0.6241625511424866,0.32406467055610794,0.5426737798959839,0.4208185593822257,0.5834181655192352,0.37244161496916683,0.49519044160842896,0.636888861656189,1280,247,1280,247,1280,247,True,0.3340218314509693,0.3403341238756459,False,True,1.0,tracking
2025-11-19T09:42:28.019220,17,0.6195762923412704,0.3345783082788155,0.5571119783780688,0.42226269230139946,0.5883441353596697,0.3784205002901075,0.49403661489486694,0.6340527534484863,1732,88,1732,88,1732,88,True,0.32661944640713514,0.3209460421552244,False,True,1.0,tracking
2025-11-19T09:42:29.046740,18,0.4298902424328189,0.3371719720615193,0.36929240033197447,0.4226375947031342,0.3995913213823967,0.37990478338232675,0.4926769733428955,0.6330273747444153,1205,247,1205,247,1205,247,True,0.3185657420879472,0.3128556904383075,False,True,1.0,tracking
2025-11-19T09:42:30.063158,19,0.45314409520657123,0.3347641594677053,0.38752950223144883,0.4230074762327007,0.42033679871901003,0.37888581785020303,0.49271532893180847,0.6337398290634155,126,588,126,588,126,588,True,0.2814916569884579,0.26453963528399543,False,True,1.0,tracking
2025-11-19T09:42:31.085422,20,0.46217349491985976,0.32725467461996594,0.4067389847640403,0.39769065956406935,0.43445623984195003,0.36247266709201764,0.4915252923965454,0.6346042156219482,17,567,17,567,17,567,True,0.2591551181153289,0.23673658055968738,False,True,1.0,tracking
2025-11-19T09:42:32.110672,21,0.6017418784988955,0.3841368213228777,0.533139691125813,0.29561613773963336,0.5674407848123543,0.33987647953125555,0.4925944209098816,0.634954035282135,1214,735,1214,735,1214,735,True,0.23158988501887065,0.15903603275683487,False,True,1.0,tracking
2025-11-19T09:42:33.136072,22,0.5879104154230815,0.4223572756576815,0.5268477172310776,0.2878535120492036,0.5573790663270796,0.35510539385344253,0.4921354651451111,0.6352952718734741,1891,718,1891,718,1891,718,True,0.2407489797888747,0.17467857865751688,False,True,1.0,tracking
2025-11-19T09:42:34.153252,23,0.6246314964207057,0.3943240384492524,0.5441410476827425,0.30834499374052043,0.5843862720517241,0.3513345160948864,0.49285346269607544,0.6364774703979492,1919,592,1919,592,1919,592,True,0.25621158389194254,0.21083969177163675,False,True,1.0,tracking
2025-11-19T09:42:35.180937,24,0.5344964852935223,0.3266450649449212,0.4636540013413629,0.3639079559321886,0.49907524331744263,0.3452765104385549,0.49164167046546936,0.636478841304779,1919,491,1919,491,1919,491,True,0.2970810478637054,0.2736282611363088,False,True,1.0,tracking
2025-11-19T09:42:36.200625,25,0.535038223282158,0.346178899311961,0.4636181968337597,0.3713164084629932,0.49932821005795885,0.3587476538874771,0.48985910415649414,0.6346416473388672,1343,616,1343,616,1343,616,True,0.30370170511401895,0.28263064678113975,False,True,1.0,tracking
2025-11-19T09:42:37.233837,26,0.48558827345133526,0.21057697487226912,0.4715372609157506,0.32491753067133894,0.47856276718354296,0.267747252771804,0.4709530770778656,0.6424571871757507,774,836,774,836,774,836,True,0.1300927633052344,0.097074732713769,False,True,1.0,tracking
2025-11-19T09:42:38.262906,27,0.511256739309239,0.27699298280407303,0.4462229896412902,0.3670683051555453,0.4787398644752646,0.3220306439798092,0.4754466712474823,0.6370607018470764,674,1079,674,1079,674,1079,True,0.25436856982856443,0.25115241746145794,False,True,1.0,tracking
2025-11-19T09:42:39.292576,28,0.4918269818442818,0.29460384990415134,0.4123613196767595,0.41101664042651376,0.4520941507605206,0.35281024516533255,0.48034581542015076,0.6326898336410522,817,899,817,899,817,899,True,0.25715474185719084,0.25251456489547214,False,True,1.0,tracking
2025-11-19T09:42:40.373414,29,0.5194164532956005,0.3211815567771932,0.45435665949799503,0.40546035006765896,0.4868865563967978,0.3633209534224261,0.4660120904445648,0.6466872692108154,590,920,590,920,590,920,True,0.25188719656075303,0.2612654445785177,False,True,1.0,tracking
